Target_Elev
76.47003937
76.47003937
76.47003937
76.47003937
76.47003937
76.47003937
76.47003937
76.47003937
76.47003937
76.47003937
76.47003937
76.47003937
76.47003937
76.47003937
76.47003937
76.47003937
76.47003937
76.47003937
76.47003937
76.47003937
76.47003937
76.47003937
76.47003937
76.47003937
76.47003937
76.47003937
76.47003937
76.47003937
76.47003937
76.47003937
76.47003937
76.46827927
76.46827927
76.46827927
76.46827927
76.46827927
76.46827927
76.46827927
76.46827927
76.46827927
76.46827927
76.46827927
76.46827927
76.46827927
76.46827927
76.46827927
76.46827927
76.46827927
76.46827927
76.46827927
76.46827927
76.46827927
76.46827927
76.46827927
76.46827927
76.46827927
76.46827927
76.46827927
76.46827927
76.46827927
76.469712
76.469712
76.469712
76.469712
76.469712
76.469712
76.469712
76.469712
76.469712
76.469712
76.469712
76.469712
76.469712
76.469712
76.469712
76.469712
76.469712
76.469712
76.469712
76.469712
76.469712
76.469712
76.469712
76.469712
76.469712
76.469712
76.469712
76.469712
76.469712
76.469712
76.469712
76.51032605
76.51032605
76.51032605
76.51032605
76.51032605
76.51032605
76.51032605
76.51032605
76.51032605
76.51032605
76.51032605
76.51032605
76.51032605
76.51032605
76.51032605
76.51032605
76.51032605
76.51032605
76.51032605
76.51032605
76.51032605
76.51032605
76.51032605
76.51032605
76.51032605
76.51032605
76.51032605
76.51032605
76.51032605
76.51032605
76.54906857
76.54906857
76.54906857
76.54906857
76.54906857
76.54906857
76.54906857
76.54906857
76.54906857
76.54906857
76.54906857
76.54906857
76.54906857
76.54906857
76.54906857
76.54906857
76.54906857
76.54906857
76.54906857
76.54906857
76.54906857
76.54906857
76.54906857
76.54906857
76.54906857
76.54906857
76.54906857
76.54906857
76.54906857
76.54906857
76.54906857
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.56213143
76.51977141
76.51977141
76.51977141
76.51977141
76.51977141
76.51977141
76.51977141
76.51977141
76.51977141
76.51977141
76.51977141
76.51977141
76.51977141
76.51977141
76.51977141
76.51977141
76.51977141
76.51977141
76.51977141
76.51977141
76.51977141
76.51977141
76.51977141
76.51977141
76.51977141
76.51977141
76.51977141
76.51977141
76.51977141
76.51977141
76.51977141
76.46614244
76.46614244
76.46614244
76.46614244
76.46614244
76.46614244
76.46614244
76.46614244
76.46614244
76.46614244
76.46614244
76.46614244
76.46614244
76.46614244
76.46614244
76.46614244
76.46614244
76.46614244
76.46614244
76.46614244
76.46614244
76.46614244
76.46614244
76.46614244
76.46614244
76.46614244
76.46614244
76.46614244
76.46614244
76.46614244
76.465992
76.465992
76.465992
76.465992
76.465992
76.465992
76.465992
76.465992
76.465992
76.465992
76.465992
76.465992
76.465992
76.465992
76.465992
76.465992
76.465992
76.465992
76.465992
76.465992
76.465992
76.465992
76.465992
76.465992
76.465992
76.465992
76.465992
76.465992
76.465992
76.465992
76.465992
