Hoover,Garrison,Glen_Canyon,Oahe,Fort_Peck,Grand_Coulee,Kentucky,Sam_Rayburn,Wolf_Creek,Libby_Dam,Bull_Shoals,Harry_S_Trauman,Denison,Toledo_Bend,Shasta,Flaming_Gorge,Eufaula_Lake,J_Storm_Thurmond,Blakely_Mountain,Oroville,Table_Rock,Hartwell,John_H_Kerr,Norris,New_Melones
352.8083087,381.3061153,402.877423,459.8884278,120,2800.986985,1656.72,51.118508,219.218,211.7160463,29.56093485,98.37993487,77.21383043,149.3380354,178,25.65,36.1788843,132.4647057,28.69503263,140,52.756,63.47698423,216.3497123,80.82931159,61.22886641
319.6583087,404.5561153,377.605423,484.3099278,120,2814.018985,1711.623,43.904408,225.512,221.5640463,26.72925485,92.31093487,71.48323043,149.3380354,178,26.08372359,32.0463843,127.5147057,31.90653263,140,50.2,65.71498423,234.8086613,83.42731159,59.63670658
319.8510587,381.3061153,352.333423,459.8884278,120,2889.018985,1766.526,37.378176,231.806,207.4060463,23.89757485,86.24193487,65.75263043,149.3380354,178,29.76022359,27.9138843,122.5647057,28.69503263,140,50.2,63.47698423,274.2037613,86.02531159,56.96850658
353.0010587,381.3061153,377.605423,484.3099278,120,2964.018985,1821.429,35.962336,238.1,228.7060463,22.65,80.17293487,71.48323043,149.3380354,178,26.39456556,23.7813843,117.6147057,25.48353263,140,50.2,62.44368423,299.0413443,88.62331159,56.86165561
364.0615587,381.3061153,391.743143,488.0426178,120,3023.937985,1876.332,37.095008,238.1,250.0060463,28.3155,74.10393487,77.21383043,149.3380354,178,25.65,19.8082683,112.6647057,27.28465513,140,50.2,64.68168423,259.6462443,91.22131159,54.19345561
387.6198087,381.3061153,415.288263,463.6211178,120,3098.937985,1931.235,37.378176,238.1,271.3060463,33.981,68.03493487,82.94443043,149.3380354,178,25.65,22.0736123,117.6147057,30.49615513,140,50.2,62.74722423,220.2511443,93.81931159,53.46363402
387.7300587,404.5561153,415.385383,459.6442128,120,3173.937985,1986.138,35.962336,238.1,266.8710463,32.39261485,61.96593487,88.67503043,149.3380354,178,29.3265,20.3746043,122.5647057,33.70765513,140,50.2,64.98522423,221.5113688,96.41731159,56.13183402
365.5163087,409.6231153,393.158503,484.0657128,120,3248.937985,1931.235,35.396,238.1,288.1710463,26.72925485,55.89693487,94.40563043,149.3380354,178,33.003,19.8082683,117.6147057,36.91915513,140,50.2,67.22322423,225.1267103,99.01531159,58.80003402
398.6663087,386.3731153,418.430503,487.8798078,120,3323.937985,1876.332,41.625696,238.1,292.3560463,23.89757485,49.82793487,88.67503043,149.3380354,178,36.6795,19.5251003,112.6647057,33.70765513,140,50.2,64.98522423,231.5170518,101.6133116,58.24918109
388.6558087,363.1231153,416.271743,463.4583078,120,3398.937985,1931.235,45.023712,238.1,289.5250463,23.89757485,52.67527487,82.94443043,149.3380354,178,33.003,20.9409403,107.7147057,36.91915513,140,50.2,62.74722423,214.5743933,102.2870924,55.58098109
421.8058087,386.3731153,441.543743,487.8798078,120,3473.937985,1876.332,45.873216,238.1,310.8250463,22.65,58.74427487,77.21383043,149.3380354,178,36.6795,20.3746043,112.6647057,33.70765513,140,50.2,64.98522423,181.2937348,99.68909239,58.24918109
426.8243087,409.6231153,454.413983,512.3013078,120,3548.937985,1821.429,45.30688,238.1,298.0200463,22.65,52.67527487,71.48323043,149.3380354,178,38.5450755,20.0914363,107.7147057,30.49615513,140,50.2,62.74722423,220.6888348,102.2870924,58.36244848
459.9743087,432.8731153,479.685983,536.7228078,120,3623.937985,1766.526,44.174208,238.1,276.7200463,28.3155,58.74427487,65.75263043,149.3380354,178,37.72568376,19.5251003,112.6647057,27.28465513,140,50.2,60.50922423,260.0839348,104.8850924,55.69424848
453.3038087,409.6231153,480.867223,561.1443078,120,3698.937985,1711.623,41.908864,238.1,275.3660463,33.981,52.67527487,60.02203043,149.3380354,178,34.04918376,15.3926003,117.6147057,27.83048263,140,50.2,62.74722423,299.4790348,107.4830924,53.02604848
432.8630587,432.8731153,460.413343,585.5658078,137.4343077,3773.937985,1656.72,38.510848,238.1,296.6660463,39.6465,54.09081487,56.64023767,149.3380354,178,37.72568376,12.1627323,112.6647057,31.04198263,140,50.2,60.50922423,338.8741348,109.3,50.35784848
466.0130587,409.6231153,485.685343,609.9873078,120,3848.937985,1601.817,33.130656,238.1,317.9660463,35.22429485,51.25913487,50.90963767,149.3380354,178,41.40218376,15.1643131,107.7147057,27.83048263,140,50.2,58.27122423,378.2692348,106.702,47.68964848
432.8630587,432.8731153,460.413343,634.4088078,120,3923.937985,1656.72,26.7027424,238.1,339.2660463,29.56093485,48.42745487,45.17903767,149.3380354,178,37.87702233,14.5979771,102.7647057,24.61898263,140,50.2,56.03322423,338.8741348,104.104,45.02144848
466.0130587,456.1231153,485.685343,658.8303078,120,3998.937985,1711.623,21.5490848,238.1,360.5660463,35.22643485,54.09065487,46.44618967,149.3380354,178,34.20052233,18.7304771,102.8814557,27.83048263,140,50.2,58.27122423,299.4790348,101.506,47.68964848
432.8630587,466.2571153,460.413343,683.2518078,120,4073.937985,1766.526,17.7546336,238.1,381.8660463,32.39261485,54.09079487,52.17678967,149.3380354,178,30.52402233,22.8629771,97.93145566,31.04198263,140,50.2,60.50922423,319.6334668,104.104,50.35784848
466.0130587,489.5071153,485.685343,707.6733078,120,4148.937985,1711.623,15.291072,238.1,403.1660463,26.72925485,48.02179487,57.90738967,149.3380354,178,32.84653083,26.9859104,95,34.25348263,140,50.2,62.74722423,359.0285668,106.702,47.68964848
432.8630587,512.7571153,460.413343,732.0948078,120,4209.579985,1656.72,13.45048,238.1,388.6330463,23.89757485,44.17977487,63.63798967,149.3380354,178,36.52303083,27.184128,95,31.04198263,140,50.2,60.50922423,398.4236668,109.3,50.35784848
466.0130587,494.5741153,485.685343,756.5163078,120,4284.579985,1601.817,12.0629568,238.1,409.9330463,22.65,42.76393487,69.36858967,149.3380354,178,40.19953083,31.316628,95,34.25348263,140,50.2,62.74722423,410.9844913,109.3,53.02604848
432.8630587,517.8241153,460.413343,780.9378078,120,4359.579985,1546.914,10.9869184,238.1,431.2330463,22.65,48.83293487,63.63798967,149.3380354,178,36.52303083,31.997984,95,31.04198263,140,50.2,64.98522423,371.5893913,109.3,50.83016728
466.0130587,541.0741153,485.685343,756.5163078,120,4434.579985,1492.011,10.1657312,231.806,452.5330463,22.65,47.35139647,57.90738967,149.3380354,178,32.98257822,27.865484,95,27.83048263,140,50.2,62.74722423,332.1942913,109.3,48.16196728
499.1630587,517.8241153,510.957343,732.0948078,137.1333077,4500,1437.108,9.5144448,225.512,473.8330463,22.65,41.28239647,63.63798967,154.6825354,178,33.31285668,31.997984,95,24.61898263,140,50.2,64.98522423,292.7991913,106.702,50.83016728
532.3130587,522.8901153,536.229343,707.6733078,137.1032077,4500,1382.205,16.7285448,219.218,495.1330463,23.18249161,45.59595487,69.36858967,160.0270354,178,29.63635668,36.130484,99.24745566,27.83048263,140,50.2,67.22322423,272.4508573,104.104,53.49836728
531.7540587,499.6401153,559.146783,683.2518078,120,4500,1327.302,23.9426448,212.924,516.4330463,22.65,39.93243487,75.09918967,165.3715354,178,33.31285668,40.262984,104.1974557,24.61898263,140,50.2,64.98522423,255.1691988,101.506,50.83016728
564.9040587,476.3901153,584.418783,658.8303078,120,4500,1272.399,31.1567448,219.218,537.7330463,22.65,38.51659487,80.82978967,170.7160354,176.0581037,36.98935668,44.395484,109.1474557,21.40748263,140,50.2,67.22322423,215.7740988,98.908,52.26702752
598.0540587,499.6401153,609.690783,634.4088078,120,4500,1217.496,38.3708448,212.924,559.0330463,22.65,36.39267487,86.56038967,176.0605354,178,33.31285668,43.8775483,114.0974557,24.61898263,140,50.2,64.98522423,176.3789988,96.31,54.93522752
631.2040587,494.5741153,634.962783,658.8303078,120,4500,1162.593,45.5849448,206.63,580.3330463,22.65,38.51675487,92.29098967,181.4050354,178,36.98935668,39.7450483,109.1474557,21.40748263,140,50.2,62.74722423,161.2152233,93.712,55.66504911
664.3540587,517.8241153,660.234783,634.4088078,120,4500,1107.69,52.7990448,200.336,559.0330463,25.36734017,44.58575487,98.02158967,182.4,178,34.10861148,35.6125483,104.1974557,24.61898263,140,50.2,60.50922423,164.2355648,91.114,58.33324911
697.5040587,522.8901153,685.506783,609.9873078,136.9226077,4425,1052.787,60.0131448,194.042,547.2070463,22.65,50.65475487,103.7521897,182.4,178,30.43211148,33.1171643,109.1474557,21.40748263,140,50.2,58.27122423,169.3239063,88.516,61.00144911
730.6540587,546.1401153,710.778783,585.5658078,136.8925077,4500,997.8839997,67.2272448,187.748,525.9070463,28.3155,56.72375487,109.4827897,182.4,178,34.10861148,34.2498363,114.0974557,18.19598263,140,50.2,56.03322423,129.9288063,85.918,63.66964911
763.8040587,569.3901153,736.050783,561.1443078,154.9525077,4500,942.9809997,74.4413448,181.454,504.6070463,33.981,62.79275487,115.2133897,182.4,178,30.43211148,30.1173363,119.0474557,18.66243263,140,50.2,53.79522423,169.3239063,83.32,63.05574608
796.9540587,592.6401153,761.322783,543.4545428,165.1493077,4488.834985,888.0779997,81.6554448,175.16,483.3070463,28.3155,68.86175487,120.9439897,182.4,178,33.96063936,33.03755254,123.9974557,17.09908013,140,50.2,51.55722423,165.8989308,80.722,65.72394608
830.1040587,615.8901153,786.594783,567.8760428,147.0893077,4413.834985,833.1749997,88.8695448,168.866,462.0070463,22.65,74.93075487,115.2133897,182.4,178,30.28413936,32.281152,128.9474557,13.88758013,140,50.2,49.31922423,126.5038308,78.124,63.05574608
796.9540587,639.1401153,811.866783,543.4545428,129.0293077,4338.834985,778.2719997,96.0836448,162.572,440.7070463,22.65,76.74443487,109.4827897,182.4,178,33.96063936,28.148652,123.9974557,17.09908013,140,50.2,47.08122423,106.6136138,75.526,60.38754608
763.8040587,662.3901153,837.138783,567.8760428,120,4263.834985,723.3689997,103.2977448,156.278,419.4070463,22.65,70.67543487,103.7521897,182.4,178,30.28413936,26.2496736,119.0474557,13.88758013,136.4,50.2,46.6,85.9339553,72.928,57.71934608
730.6540587,639.1401153,814.953223,592.2975428,136.7119077,4188.834985,668.4659997,98.542464,149.984,402.7920463,22.65,64.60643487,98.02158967,182.4,178,30.3715854,22.1171736,114.0974557,10.67608013,140,50.2,46.6,125.3290553,70.33,57.53396099
697.5040587,636.1581153,789.681223,571.5680303,120,4113.834985,613.5629997,91.328364,143.69,414.1190463,22.65,58.53743487,92.29098967,182.4,178,34.0480854,19.0855232,109.1474557,7.464580134,140,50.2,46.6,112.9296383,67.732,54.86576099
664.3540587,612.9081153,764.409223,595.9895303,120,4038.834985,569.9,84.114264,137.396,435.4190463,22.65,52.46843487,86.56038967,182.4,178,30.3715854,21.6906688,114.0974557,4.253080134,140,50.2,46.6,143.9839798,65.134,52.19756099
631.2040587,589.6581153,750.161583,620.4110303,136.6216077,3963.834985,569.9,76.900164,131.102,414.1190463,22.65,46.39943487,81.05266304,182.4,178,31.01242266,22.795024,109.1474557,1.25,140,50.2,46.6,104.5888798,62.536,50.93613573
598.0540587,566.4081153,724.889583,644.8325303,120,3968.805985,569.9,69.686064,124.808,435.4190463,28.3155,45.59563487,80.19360804,182.4,178,27.33592266,18.662524,114.0974557,4.4615,140,50.2,46.6,131.1106628,59.938,53.34306769
564.9040587,551.2071153,699.617583,669.2540303,120,4043.805985,569.9,62.471964,118.514,456.7190463,26.65934895,44.18011487,74.46300804,182.4,178,26.35278162,17.981168,109.1474557,7.673,140,50.2,46.6,91.7155628,57.34,50.67486769
531.7540587,527.9571153,674.345583,693.6755303,120,4118.805985,569.9,67.110816,112.22,478.0190463,22.65,47.01159487,68.73240804,182.4,178,29.53175028,15.8007744,104.1974557,10.8845,140,50.2,46.6,131.1106628,54.742,53.34306769
539.3402739,551.2071153,661.903063,718.0970303,120,4193.805985,569.9,74.324916,105.926,499.3190463,22.65,40.94259487,74.46300804,182.4,178,25.85525028,17.556416,109.1474557,14.096,140,50.2,46.6,170.5057628,52.144,56.01126769
551.2482739,574.4571153,673.853183,742.5185303,120,4268.805985,569.9,74.473184,112.22,520.6190463,22.65,34.87359487,79.87223604,182.4,178,25.65,16.6785952,104.1974557,17.3075,140,50.2,46.6,153.6140288,49.546,58.67946769
518.0982739,597.7071153,648.581183,766.9400303,120,4343.805985,569.9,69.659328,118.514,541.9190463,22.65,33.24985007,80.14585304,182.4,178,29.3265,14.0451328,109.1474557,20.519,140,50.2,46.6,193.0091288,52.144,56.01126769
551.2482739,574.4571153,673.853183,769.4197078,120,4418.805985,619.3701547,65.978144,124.808,563.2190463,28.3155,39.31885007,80.70263804,182.4,178,33.003,15.57424,114.0974557,17.3075,140,52.756,48.838,153.6140288,54.742,58.67946769
584.3982739,597.7071153,699.125183,793.8412078,136.3808077,4493.805985,569.9,61.447456,131.102,584.5190463,33.981,45.38785007,81.82575904,182.4,178,29.3265,19.70674,119.0474557,20.519,140,55.312,46.6,123.6280533,54.54166839,61.34766769
617.5482739,620.9571153,724.397183,818.2627078,136.3507077,4418.805985,569.9,56.350432,137.396,605.8190463,39.6465,51.45685007,76.09515904,182.4,178,25.65,23.83924,114.0974557,23.7305,140,52.756,46.6,158.9863948,57.13966839,64.01586769
650.6982739,644.2071153,749.669183,842.6842078,120,4493.805985,569.9,52.952416,143.69,627.1190463,45.312,57.52585007,70.36455904,182.4,178,29.3265,27.97174,109.1474557,26.942,140,55.312,46.6,185.9357363,54.54166839,66.68406769
683.8482739,667.4571153,774.941183,867.1057078,136.2905077,4418.805985,569.9,51.536576,149.984,648.4190463,40.81774895,63.59485007,64.63395904,182.4,175.42,25.65,31.714816,104.1974557,30.1535,136.4,57.868,46.6,225.3308363,51.94366839,69.35226769
716.9982739,690.7071153,800.213183,889.0365235,136.2604077,4491.209985,624.803,51.253408,156.278,669.7190463,35.15224895,59.75445487,67.06281904,182.4,172.84,25.65,27.582316,99.24745566,33.365,132.8,60.424,48.838,264.7259363,49.34566839,72.02046769
750.1482739,713.9571153,825.485183,864.6150235,154.3204077,4416.209985,679.706,52.102912,149.984,648.4190463,29.48674895,53.68545487,66.77010004,182.4,170.26,29.3265,23.449816,95,36.5765,129.2,57.868,51.076,229.5727608,46.74766839,74.68866769
783.2982739,737.2071153,850.757183,860.7195235,136.2604077,4346.48793,624.803,53.235584,143.69,627.1190463,23.82124895,47.61645487,64.21203704,177.0555,167.68,25.65,19.317316,95,33.365,125.6,55.312,48.838,254.9921023,44.14966839,72.02046769
816.4482739,760.4571153,876.029183,836.2980235,120,4421.48793,569.9,54.651424,137.396,605.8190463,22.65,44.17993487,69.94263704,171.711,170.26,29.3265,15.184816,99.95,30.1535,122,52.756,46.6,215.5970023,41.55166839,69.35226769
849.5982739,783.7071153,901.301183,811.8765235,136.1400077,4346.48793,569.9,56.6336,131.102,584.5190463,28.3155,50.24893487,64.21203704,166.3665,167.68,25.65,11.052316,95,26.942,118.4,50.2,46.6,176.2019023,38.95366839,66.68406769
882.7482739,806.9571153,926.573183,787.4550235,136.1099077,4421.48793,588.8931047,58.332608,124.808,563.2190463,26.65934895,47.01161487,58.48143704,161.022,165.1,25.65,15.184816,95,30.1535,114.8,50.2,46.6,136.8068023,36.35566839,64.01586769
915.8982739,830.2071153,951.845183,763.0335235,120,4496.48793,569.9,65.546708,118.514,584.5190463,22.65,40.94261487,60.77581704,155.6775,162.52,25.65,19.317316,99.50495566,33.365,111.2,52.14193392,46.6,176.2019023,33.75766839,66.68406769
949.0482739,853.4571153,929.8725434,738.6120235,136.0497077,4500,569.9,72.760808,112.22,605.8190463,22.65,34.87361487,66.50641704,150.333,159.94,25.65,23.449816,95,36.5765,107.6,50.2,46.6,215.5970023,31.15966839,69.35226769
982.1982739,876.7071153,953.6274234,714.1905235,120,4425,624.803,78.720704,105.926,627.1190463,22.65,34.26891487,67.83591504,144.9885,162.52,29.3265,27.582316,95,39.788,104,50.2,46.6,254.9921023,28.56166839,66.68406769
949.0482739,899.9571153,928.3554234,719.1355235,135.9895077,4495.69193,679.706,79.570208,99.632,648.4190463,22.65,31.43741487,66.69369204,139.644,159.94,28.92930582,23.449816,95,36.5765,100.4,50.2,46.6,242.0734928,25.96366839,66.65198559
915.8982739,917,903.0834234,743.5570235,154.0495077,4420.69193,624.803,80.986048,93.338,669.7190463,22.65,32.18781007,68.09998104,134.2995,157.36,29.57305347,19.317316,99.95,33.365,96.8,50.2,46.6,202.6783928,23.36566839,63.98378559
882.7482739,917,877.8114234,719.1355235,172.1095077,4495.69193,569.9,77.304864,87.044,691.0190463,22.65,35.78404367,62.36938104,128.955,154.78,25.89655347,17.0183968,95,36.5765,93.2,50.2,48.838,163.2832928,22.7,61.31558559
849.5982739,917,852.5394234,694.7140235,154.0495077,4500,569.9,83.251392,80.75,712.3190463,26.77261615,41.85304367,56.63878104,123.6105,152.2,29.57305347,18.3209696,95,39.788,89.6,50.2,46.6,123.8881928,22.7,63.98378559
816.4482739,917,827.2674234,719.1355235,164.1861077,4441.38993,624.803,90.465492,74.456,733.6190463,22.65,47.92204367,59.00995204,118.266,154.78,25.89655347,22.4534696,99.95,42.9995,86,50.2,48.838,84.4930928,22.7,61.31558559
783.2982739,917,801.9954234,743.5570235,146.1261077,4500,569.9,92.0296,68.162,754.9190463,28.3155,45.49684607,64.74055204,112.9215,157.36,25.65,20.9261152,104.9,39.788,89.6,50.2,46.6,123.8881928,22.7,58.64738559
750.1482739,917,776.7234234,767.9785235,128.0661077,4500,624.803,84.8155,61.868,749.7019537,22.65,51.56584607,66.91955404,107.577,159.94,25.65,18.3209696,109.85,36.5765,86,50.2,46.6,101.1715418,22.7,61.31558559
716.9982739,917,751.4514234,792.4000235,120,4500,569.9,77.6014,55.574,771.0019537,28.3155,57.63484607,65.77733104,102.2325,162.52,25.65,18.0094848,104.9,39.788,89.6,52.756,46.6,140.5666418,22.7,63.98378559
683.8482739,917,726.1794234,816.8215235,120,4500,569.9,70.3873,49.28,792.3019537,33.58134756,63.70384607,66.05094804,97.53155528,165.1,25.65,16.3671104,99.95,42.9995,86,50.2,46.6,179.9617418,22.7,66.65198559
650.6982739,917,700.9074234,804.0855235,120,4500,569.9,63.1732,55.574,800,27.91584756,69.77284607,60.32034804,97.53155528,162.52,25.65,20.4996104,95,39.788,86.66547204,50.2,46.6,219.3568418,22.7,63.98378559
617.5482739,893.75,675.6354234,828.5070235,138.06,4500,569.9,55.9591,49.28,800,33.58134756,75.84184607,54.58974804,97.53155528,165.1,29.3265,24.6321104,95,42.9995,83.99768854,52.756,46.6,258.7519418,22.7,61.31558559
584.3982739,917,650.3634234,804.0855235,135.6584077,4500,569.9,48.745,55.574,800,39.24684756,81.91084607,60.07576704,97.53155528,162.52,33.003,28.7646104,99.95,46.211,80.39768854,55.312,48.838,250.2712493,22.7,58.64738559
551.2482739,917,625.0914234,779.6640235,120,4500,624.803,44.457376,61.868,800,44.91234756,87.97984607,65.80636704,97.53155528,165.1,29.3265,32.8971104,104.9,49.4225,76.79768854,57.868,51.076,235.2255908,22.7,55.97918559
518.0982739,917,599.8194234,755.2425235,120,4425,679.706,42.192032,68.162,800,50.57784756,94.04884607,66.28636104,97.53155528,164.3896379,32.77806573,37.0296104,109.85,52.634,73.19768854,60.424,48.838,274.6206908,22.7,53.31098559
484.9482739,917,574.5474234,730.8210235,120,4350,624.803,37.095008,61.868,783.6819537,56.24334756,100.1178461,66.55997804,97.53155528,161.8096379,36.45456573,41.1621104,114.8,55.8455,73.66635634,62.98,46.6,235.2255908,22.7,50.64278559
451.7982739,917,549.2754234,706.3995235,120,4275,569.9,33.130656,68.162,800,61.90884756,106.1868461,65.41775504,97.53155528,159.2296379,32.77806573,45.2946104,109.85,59.057,70.06635634,65.536,46.6,266.6866153,22.7,47.97458559
418.6482739,917,524.0034234,681.9780235,135.5079077,4200,569.9,30.865312,70.51003873,800,67.57434756,112.2558461,59.68715504,97.53155528,156.6496379,29.10156573,41.1621104,104.9,62.2685,66.46635634,68.092,48.838,227.2915153,22.7,45.30638559
435.7092739,917,498.7314234,690.8185235,120,4125,569.9,28.883136,64.21603873,800,73.23984756,118.3248461,53.95655504,97.53155528,154.0696379,32.77806573,37.0296104,99.95,65.48,62.86635634,70.648,46.6,187.8964153,22.7,42.63818559
402.5592739,917,473.4594234,690.8185235,120,4050,624.803,27.5805632,70.51003873,800,78.90534756,124.3938461,58.87623804,97.53155528,156.6496379,29.10156573,41.1621104,104.9,62.2685,63.13680625,73.204,48.838,148.5013153,22.7,44.93296425
369.4092739,893.75,448.1874234,666.3970235,120,3975,667.0664897,27.184128,76.80403873,778.7,84.57084756,130.4628461,64.60683804,97.53155528,159.2296379,32.77806573,45.2946104,107.4224557,65.48,59.53680625,75.76,46.6,109.1062153,22.7,43.71533985
336.2592739,870.5,422.9154234,690.8185235,120,3900,612.1634897,27.7221472,83.09803873,757.4,90.23634756,136.5318461,64.52049604,97.53155528,161.8096379,29.10156573,49.4271104,102.4724557,62.2685,63.13680625,78.316,46.6,148.5013153,22.7,41.04713985
303.1092739,847.25,397.6434234,690.8185235,120,3825,569.9,29.166304,89.39203873,778.7,95.90184756,142.6008461,64.79411304,97.53155528,159.2296379,25.65,53.5596104,107.4224557,65.48,59.53680625,80.872,48.838,187.8964153,25.298,43.71533985
322.0712739,824,372.3714234,666.3970235,120,3790.68593,569.9,32.281152,95.68603873,800,101.5673476,148.6698461,65.06773004,97.53155528,161.8096379,29.3265,57.6921104,102.4724557,62.2685,63.13680625,83.428,46.6,222.2230058,27.896,46.38353985
288.9212739,800.75,347.0994234,690.8185235,120,3865.68593,569.9,34.546496,89.39203873,800,107.2328476,154.7388461,59.33713004,92.18705528,164.3896379,25.65,61.8246104,97.52245566,59.057,59.53680625,85.984,46.6,182.8279058,30.494,43.71533985
255.7712739,777.5,321.8274234,715.2400235,135.2671077,3940.68593,569.9,33.130656,83.09803873,800,112.8983476,148.6698461,53.60653004,86.84255528,161.8096379,25.65,60.6114437,95,55.8455,63.13680625,88.54,46.6,143.4328058,33.092,41.04713985
222.6212739,754.25,296.5554234,690.8185235,153.3271077,4015.68593,569.9,31.431648,76.80403873,778.7,118.5638476,154.7388461,59.33713004,81.49805528,159.2296379,25.65,56.4789437,95,52.634,59.53680625,91.096,46.6,175.4450303,30.494,38.37893985
189.4712739,777.5,271.2834234,715.2400235,171.3871077,3940.68593,624.803,29.166304,83.09803873,757.4,124.2293476,160.8078461,53.60653004,76.15355528,156.6496379,25.65,56.6470917,95,49.4225,63.13680625,93.652,46.6,136.0499303,27.896,35.71073985
170.0632739,754.25,246.0114234,739.6615235,189.4471077,4015.68593,679.706,26.4478912,76.80403873,736.1,129.8948476,166.8768461,59.33713004,70.80905528,154.0696379,25.65,60.7795917,99.95,46.211,59.53680625,96.208,48.838,160.1077133,25.298,33.04253985
136.9132739,777.5,220.7394234,719.1355235,207.5071077,4090.68593,624.803,24.4373984,70.51003873,714.8,135.5603476,172.9458461,65.06773004,65.46455528,156.6496379,25.65,56.6470917,104.9,42.9995,55.93680625,98.764,46.6,120.7126133,27.896,30.37433985
170.0632739,800.75,246.0114234,694.7140235,191.7496077,4165.68593,569.9,22.5968064,64.21603873,693.5,141.2258476,166.8768461,70.79833004,60.12005528,158.0022209,25.65,52.5145917,109.85,39.788,59.53680625,101.32,46.6,106.7973963,30.494,27.70613985
136.9132739,824,220.7394234,719.1355235,209.8096077,4217.26893,569.9,20.6146304,57.92203873,672.2,146.8913476,160.8078461,65.06773004,54.77555528,155.4222209,25.65,48.3820917,104.9,36.5765,63.13680625,103.876,46.6,67.4022963,33.092,25.03793985
170.0632739,847.25,195.4674234,694.7140235,227.8696077,4174.66893,569.9,18.547504,51.62803873,650.9,152.5568476,154.7388461,59.33713004,49.43105528,152.8422209,29.3265,44.2495917,99.95,33.365,59.53680625,101.32,48.838,106.7973963,35.69,22.36973985
136.9132739,824,170.1954234,670.2925235,245.9296077,4099.66893,624.803,16.6219616,45.33403873,629.6,146.8913476,148.6698461,65.06773004,44.08655528,155.4222209,33.003,40.1170917,104.9,36.5765,63.13680625,98.764,51.076,88.6474208,37.92307439,23.04248796
170.0632739,834.3761153,144.9234234,645.8710235,227.8696077,4024.66893,679.706,14.8946368,39.04003873,608.3,152.5568476,154.7388461,70.79833004,38.74205528,152.8422209,29.3265,36.0041445,109.85,33.365,59.53680625,96.208,53.314,87.7607623,35.32507439,23.43892382
136.9132739,811.1261153,141.6,634.1845235,209.8096077,3949.66893,734.609,13.5637472,45.33403873,587,158.2223476,160.8078461,76.52893004,35.10377726,155.4222209,25.65,34.5883045,114.8,30.1535,56.58456522,93.652,51.076,127.1558623,32.72707439,23.49555751
147.4292739,787.8761153,141.6,634.1845235,191.7496077,3874.66893,679.706,12.3461248,51.62803873,565.7,163.8878476,166.8768461,82.25953004,35.10377726,152.8422209,25.65,33.7388005,109.85,26.942,52.98456522,96.208,48.838,87.7607623,35.32507439,21.42842771
180.5792739,764.6261153,147.5059834,634.1845235,173.6896077,3933.35093,624.803,11.2984032,57.92203873,551.4839537,169.5533476,172.9458461,87.99013004,35.10377726,150.2622209,25.65,33.4273157,104.9,30.1535,49.38456522,98.764,46.6,127.1558623,37.92307439,24.09662771
147.4292739,741.3761153,141.6,658.6060235,155.6296077,3887.91893,569.9,10.194048,64.21603873,572.7839537,175.2188476,166.8768461,82.25953004,35.10377726,147.6822209,25.65,33.3140485,99.95,26.942,52.98456522,101.32,46.6,87.7607623,40.52107439,21.42842771
114.2792739,718.1261153,141.6,662.5015235,137.5696077,3812.91893,617.1608947,9.1746432,70.51003873,551.4839537,180.8843476,160.8078461,76.52893004,35.10377726,145.1022209,25.65,31.59705609,95,30.1535,56.58456522,98.764,46.6,127.1558623,43.11907439,18.76022771
81.12927391,694.8761153,141.6,686.9230235,120,3737.91893,672.0638947,8.1269216,76.80403873,530.1839537,186.5498476,157.2346389,82.25953004,35.10377726,142.5222209,25.65,27.46455609,95,33.365,54.96882182,96.208,48.838,87.7607623,45.71707439,19.3612979
114.2792739,671.6261153,141.6,711.3445235,120,3662.91893,726.9668947,7.220784,70.51003873,508.8839537,180.8843476,151.1656389,87.99013004,35.10377726,142.5789287,25.65,23.33205609,95,30.1535,58.56882182,93.652,51.076,110.7191528,48.31507439,19.53119898
101.3442739,648.3761153,141.6,735.7660235,120,3587.91893,781.8698947,6.4279136,74.13503873,487.5839537,175.2188476,145.0966389,93.72073004,35.10377726,145.1589287,25.65,19.19955609,95.60295566,33.365,62.12098401,91.096,48.838,111.0774943,45.71707439,22.19939898
103.5042739,625.1261153,141.6,747.4525235,120,3512.91893,726.9668947,5.804944,67.84103873,466.2839537,180.8843476,144.2657645,87.99013004,35.10377726,142.5789287,25.65,16.8201792,100.5529557,30.1535,58.52098401,88.54,46.6,73.1238358,43.11907439,24.86759898
136.6542739,601.8761153,141.6,723.0310235,120,3437.91893,672.0638947,5.3235584,61.54703873,449.5439537,186.5498476,141.5898269,93.72073004,35.10377726,139.9989287,25.65,17.6413664,95.60295566,26.942,56.19076307,85.984,46.6,82.7991773,40.52107439,27.53579898
103.5042739,579.5241153,141.6,719.1355235,120,3362.91893,617.1608947,4.9837568,55.25303873,470.8439537,180.8843476,135.5208269,87.99013004,35.10377726,137.4189287,25.65,21.7738664,95,23.7305,57.65723909,83.428,46.6,96.1565188,37.92307439,24.86759898
70.35427391,556.2741153,141.6,694.7140235,120,3437.91893,569.9,4.6439552,48.95903873,449.5439537,175.2188476,141.5898269,82.25953004,35.10377726,134.8389287,25.65,25.9063664,99.95,20.519,61.25723909,80.872,46.6,132.3928603,35.32507439,22.19939898
